Periodo,Campus,NRC,Facultad ,Departamento,Parte pdo,Lista cruzada,Materia,Secc,Nivel materia,Modo calificación,Estatus secc,Créditos,Nombre largo curso,Cupo,Inscritos,Cupo disponible,Indicador de sesión,Profesor(es),Tipo horario (franja),Fecha inicio,Fecha fin,Hora inicio,Hora fin,Edificio,Salón,Capacidad salón,Atributo salón,Descripción atributo salón,Atributo curso,Atributo sección,Lunes,Martes,Miercoles,Jueves,Viernes,Sábado,Domingo,Censo 1,Fecha de censo 1,Censo 2,Fecha de censo 2
202510,CAMPUS PRINCIPAL,33037.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2503,4,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ARQUITECTURA Y DISEÑO DE SOFTWARE,32.0,31.0,1.0,1.0,(01) KELLY JOHANY GARCES PERNETT(Y),TEORICA,2025-01-21,2025-03-11,930.0,1050.0,AU,AU_201,33.0,,,,,,M,,,,,,32.0,2025-03-10,31.0,2025-04-21
202510,CAMPUS PRINCIPAL,33037.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2503,4,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ARQUITECTURA Y DISEÑO DE SOFTWARE,32.0,31.0,1.0,1.0,(01) KELLY JOHANY GARCES PERNETT(Y),TEORICA,2025-01-21,2025-05-24,930.0,1050.0,O,O_401,50.0,,,,,L,,,,,,,32.0,2025-03-10,31.0,2025-04-21
202510,CAMPUS PRINCIPAL,33037.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2503,4,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ARQUITECTURA Y DISEÑO DE SOFTWARE,32.0,31.0,1.0,1.0,(01) KELLY JOHANY GARCES PERNETT(Y),TEORICA,2025-03-25,2025-05-24,930.0,1050.0,LL,LL_203,32.0,,,,,,M,,,,,,32.0,2025-03-10,31.0,2025-04-21
202510,CAMPUS PRINCIPAL,33040.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-3204,B,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INFRAESTRUCTURA DE COMUNICACIONES,36.0,36.0,0.0,1.0,(01) YEZYD ENRIQUE DONOSO MEISEL(Y),MAGISTRAL,2025-01-21,2025-05-24,1100.0,1220.0,O,O_405,44.0,,,,,,M,,,,,,36.0,2025-03-10,36.0,2025-04-21
202510,CAMPUS PRINCIPAL,33040.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-3204,B,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INFRAESTRUCTURA DE COMUNICACIONES,36.0,36.0,0.0,1.0,(01) YEZYD ENRIQUE DONOSO MEISEL(Y),MAGISTRAL,2025-01-21,2025-05-24,1100.0,1220.0,W,W_204,42.0,,,,,L,,,,,,,36.0,2025-03-10,36.0,2025-04-21
202510,CAMPUS PRINCIPAL,33364.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-2103,B,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PRINCIPIOS DE OPTIMIZACION,35.0,22.0,13.0,1.0,(01) ANDRES LEONARDO MEDAGLIA GONZALEZ(Y),MAGISTRAL,2025-01-21,2025-05-24,1530.0,1650.0,RGD,RGD_002,40.0,,,,,,,I,,V,,,22.0,2025-03-10,22.0,2025-04-21
202510,CAMPUS PRINCIPAL,33800.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-3260L,3,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO MODELADO Y SIMULACIÓN DE SISTEMA BIOMÉDICOS,20.0,22.0,-2.0,1.0,(01) ANDRES FELIPE CADENA PARRA(Y),LABORATORIO,2025-01-21,2025-05-24,1530.0,1650.0,AU,AU_304,22.0,,,,,,,,J,,,,21.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,33898.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-3271,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE BIOESTADISTICA Y DISEÑO DE EXPERIMENTOS,20.0,11.0,9.0,1.0,(01) DIEGO ANDRES MARTINEZ MEJIA(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,920.0,SD,SD_702,65.0,EXPR,Salón con móvil express,,,,,I,,,,,11.0,2025-03-10,11.0,2025-04-21
202510,CAMPUS PRINCIPAL,34151.0,INGENIERÍA,INGENIERIA INDUSTRIAL,9,,IIND-1003,2,PREGRADO,APROBADO/REPROBADO,ACTIVA,0.0,CLINICA DE PROBLEMAS (IIND),0.0,0.0,0.0,1.0,(01) NICOLE  RAMIREZ RAMIREZ(Y),TALLER Y PBL,2025-01-21,2025-05-24,1100.0,1220.0,AU,AU_301,16.0,,,,,,M,I,J,V,,,0.0,2025-03-10,0.0,2025-04-21
202510,CAMPUS PRINCIPAL,34819.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1221,14,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN A LA PROGRAMACIÓN (EPSI),25.0,19.0,6.0,1.0,(01) OLGA  MARIÑO DREWS(Y),TALLER Y PBL,2025-01-21,2025-05-24,930.0,1050.0,ML,ML_109B,27.0,,,,EPSI-CURSO EPSILON,,,,J,,,,20.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,34819.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1221,14,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN A LA PROGRAMACIÓN (EPSI),25.0,19.0,6.0,1.0,(01) OLGA  MARIÑO DREWS(Y),TALLER Y PBL,2025-01-21,2025-05-24,930.0,1050.0,SD,SD_305,26.0,EXPR,Salón con móvil express,,EPSI-CURSO EPSILON,,M,I,,,,,20.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,36380.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1221,33,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN A LA PROGRAMACIÓN (EPSI),25.0,20.0,5.0,1.0,(01) IVAN DAVID SALAZAR CARDENAS(Y),TALLER Y PBL,2025-01-21,2025-05-24,1400.0,1520.0,AU,AU_401,30.0,,,,EPSI-CURSO EPSILON,,M,I,,,,,22.0,2025-03-10,22.0,2025-04-21
202510,CAMPUS PRINCIPAL,36380.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1221,33,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN A LA PROGRAMACIÓN (EPSI),25.0,20.0,5.0,1.0,(01) IVAN DAVID SALAZAR CARDENAS(Y),TALLER Y PBL,2025-01-21,2025-05-24,1400.0,1520.0,ML,ML_109B,27.0,,,,EPSI-CURSO EPSILON,,,,J,,,,22.0,2025-03-10,22.0,2025-04-21
202510,CAMPUS PRINCIPAL,36383.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1404,5,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,TI EN LAS ORGANIZACIONES (Tipo E),24.0,23.0,1.0,1.0,(01) ANDRES  MORENO REAL(Y),TALLER Y PBL,2025-01-21,2025-05-24,800.0,920.0,LL,LL_108,30.0,,,,ECUR-CURSO TIPO E,L,,,,,,,24.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,36383.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1404,5,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,TI EN LAS ORGANIZACIONES (Tipo E),24.0,23.0,1.0,1.0,(01) ANDRES  MORENO REAL(Y),TALLER Y PBL,2025-01-21,2025-05-24,800.0,920.0,SD,SD_403,26.0,EXPR,Salón con móvil express,,ECUR-CURSO TIPO E,,,,J,,,,24.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,36384.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2203,6,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INFRAESTRUCTURA COMPUTACIONAL,31.0,30.0,1.0,2.0,(02) JUAN DIEGO LUGO SANCHEZ,LABORATORIO,2025-01-21,2025-05-24,1530.0,1650.0,ML,ML_107,36.0,COMP,Sala de computo,,,,,,,V,,,30.0,2025-03-10,30.0,2025-04-21
202510,CAMPUS PRINCIPAL,36384.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2203,6,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INFRAESTRUCTURA COMPUTACIONAL,31.0,30.0,1.0,1.0,(01) SANDRA JULIETA RUEDA RODRIGUEZ(Y),TEORICA,2025-01-21,2025-05-24,1530.0,1650.0,AU,AU_403,36.0,,,,,L,,I,,,,,30.0,2025-03-10,30.0,2025-04-21
202510,CAMPUS PRINCIPAL,36386.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2403,5,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ARQUITECTURA EMPRESARIAL,34.0,29.0,5.0,1.0,(01) ANGELICA  HERNANDEZ PUENTES(Y),TEORICA,2025-01-21,2025-05-24,1230.0,1350.0,AU,AU_107,36.0,,,,,L,,I,,,,,30.0,2025-03-10,29.0,2025-04-21
202510,CAMPUS PRINCIPAL,36389.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2603,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,DESARROLLO DE SW EN EQUIPO,25.0,24.0,1.0,1.0,(01) ANDRES FELIPE RODRIGUEZ MURILLO(Y),TALLER Y PBL,2025-01-21,2025-05-24,630.0,750.0,AU,AU_401,30.0,MMOV,Salón sillas y mesas movibles,,,,,I,,V,,,25.0,2025-03-10,24.0,2025-04-21
202510,CAMPUS PRINCIPAL,36672.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2100,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ELEMENTOS DE SISTEMAS ELECTRICOS,38.0,33.0,5.0,1.0,(01) MARIO ALBERTO RIOS MESIAS(Y),TEORICA,2025-01-21,2025-03-14,930.0,1050.0,O,O_301,56.0,,,,,,,I,,V,,,37.0,2025-03-10,33.0,2025-04-21
202510,CAMPUS PRINCIPAL,36672.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2100,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ELEMENTOS DE SISTEMAS ELECTRICOS,38.0,33.0,5.0,1.0,(01) MARIO ALBERTO RIOS MESIAS(Y),TEORICA,2025-03-26,2025-05-24,930.0,1050.0,RGD,RGD_306-7,80.0,FAES,Fácil acceso estudiante,,,,,I,,V,,,37.0,2025-03-10,33.0,2025-04-21
202510,CAMPUS PRINCIPAL,36714.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2002L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO TEORIA ELECTROMAGNETICA,15.0,14.0,1.0,1.0,(01) MATEO  CARDENAS DIAZ(Y),LABORATORIO,2025-01-21,2025-05-24,1230.0,1350.0,ML,ML_012,16.0,,,,,,,,J,,,,15.0,2025-03-10,15.0,2025-04-21
202510,CAMPUS PRINCIPAL,36716.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2100L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO.ELEM.SISTEMAS ELECTRICOS,12.0,14.0,-2.0,1.0,(01) KEVIN SANTIAGO SANTAMARIA CONTRERAS(Y),LABORATORIO,2025-01-21,2025-05-24,1230.0,1350.0,ML,ML_042,8.0,,,,,,,,,V,,,16.0,2025-03-10,14.0,2025-04-21
202510,CAMPUS PRINCIPAL,38790.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1221,31,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN A LA PROGRAMACIÓN (EPSI),25.0,24.0,1.0,1.0,(01) ALVARO ANDRES GOMEZ D`ALLEMAN(Y),TALLER Y PBL,2025-01-21,2025-05-24,1230.0,1350.0,ML,ML_109A,27.0,,,,EPSI-CURSO EPSILON,,,,J,,,,25.0,2025-03-10,24.0,2025-04-21
202510,CAMPUS PRINCIPAL,38790.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1221,31,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN A LA PROGRAMACIÓN (EPSI),25.0,24.0,1.0,1.0,(01) ALVARO ANDRES GOMEZ D`ALLEMAN(Y),TALLER Y PBL,2025-01-21,2025-05-24,1230.0,1350.0,ML,ML_516,50.0,,,,EPSI-CURSO EPSILON,L,,I,,,,,25.0,2025-03-10,24.0,2025-04-21
202510,CAMPUS PRINCIPAL,38791.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1221,9,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN A LA PROGRAMACIÓN (EPSI),25.0,24.0,1.0,1.0,(01) AMAIMEN AMADOR GUILLEN PACHECO(Y),TALLER Y PBL,2025-01-21,2025-04-27,800.0,920.0,SD,SD_303,26.0,,,,EPSI-CURSO EPSILON,L,,,,,,,24.0,2025-03-10,25.0,2025-04-21
202510,CAMPUS PRINCIPAL,38791.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1221,9,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN A LA PROGRAMACIÓN (EPSI),25.0,24.0,1.0,1.0,(01) AMAIMEN AMADOR GUILLEN PACHECO(Y),TALLER Y PBL,2025-01-21,2025-05-24,800.0,920.0,ML,ML_109A,27.0,FAES,Fácil acceso estudiante,,EPSI-CURSO EPSILON,,,,J,,,,24.0,2025-03-10,25.0,2025-04-21
202510,CAMPUS PRINCIPAL,38791.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1221,9,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN A LA PROGRAMACIÓN (EPSI),25.0,24.0,1.0,1.0,(01) AMAIMEN AMADOR GUILLEN PACHECO(Y),TALLER Y PBL,2025-01-21,2025-05-24,800.0,920.0,SD,SD_303,26.0,,,,EPSI-CURSO EPSILON,,M,,,,,,24.0,2025-03-10,25.0,2025-04-21
202510,CAMPUS PRINCIPAL,38791.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1221,9,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN A LA PROGRAMACIÓN (EPSI),25.0,24.0,1.0,1.0,(01) AMAIMEN AMADOR GUILLEN PACHECO(Y),TALLER Y PBL,2025-04-28,2025-05-24,800.0,920.0,ML,ML_107,36.0,,,,EPSI-CURSO EPSILON,L,,,,,,,24.0,2025-03-10,25.0,2025-04-21
202510,CAMPUS PRINCIPAL,38929.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-2106,E,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROBABILIDAD Y ESTADÍSTICA I,56.0,54.0,2.0,1.0,(01) DANIEL EDUARDO SUAREZ BAYONA(Y),MAGISTRAL,2025-01-21,2025-05-24,1100.0,1220.0,SD,SD_716,65.0,EXPR,Salón con móvil express,,,,,I,,V,,,55.0,2025-03-10,54.0,2025-04-21
202510,CAMPUS PRINCIPAL,38931.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-2106,I,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROBABILIDAD Y ESTADÍSTICA I,50.0,28.0,22.0,1.0,(01) CARLOS ERNESTO CASTELLANOS GUTIERREZ(Y),MAGISTRAL,2025-01-21,2025-05-24,630.0,750.0,RGD,RGD_203,60.0,EXPR,Salón con móvil express,,,,,I,,V,,,30.0,2025-03-10,28.0,2025-04-21
202510,CAMPUS PRINCIPAL,38933.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-2106,J,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROBABILIDAD Y ESTADÍSTICA I,55.0,54.0,1.0,1.0,(01) NICOLAS  MEJIA MARTINEZ(Y),MAGISTRAL,2025-01-21,2025-05-24,630.0,750.0,SD,SD_715,65.0,EXPR,Salón con móvil express,,,,,I,,V,,,54.0,2025-03-10,54.0,2025-04-21
202510,CAMPUS PRINCIPAL,38953.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-3113,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,SIMULACION EVENTOS DISCRETOS,38.0,34.0,4.0,1.0,(01) CARLOS GUILLERMO RAMIREZ RUIZ(Y),MAGISTRAL,2025-01-21,2025-05-24,1400.0,1520.0,S1,S1_202,40.0,,,,,,M,,J,,,,36.0,2025-03-10,34.0,2025-04-21
202510,CAMPUS PRINCIPAL,38959.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-3221,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,LOGÍSTICA,56.0,52.0,4.0,1.0,(01) JOHANA MILENA MARTINEZ CONTRERAS(Y),MAGISTRAL,2025-01-21,2025-05-24,800.0,920.0,ML,ML_510,60.0,EXPR,Salón con móvil express,,,,M,,J,,,,56.0,2025-03-10,52.0,2025-04-21
202510,CAMPUS PRINCIPAL,39560.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-2102L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE FISIOLOGÍA CUANTITATIVA PARA INGENIERÍA BIOMÉDICA 2,20.0,20.0,0.0,1.0,(01) NICOLE DANIELA PASTRANA LOPEZ(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,920.0,Q,Q_405,70.0,,,,,,,,J,,,,20.0,2025-03-10,20.0,2025-04-21
202510,CAMPUS PRINCIPAL,39600.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-1502,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,SISTEMAS DINÁMICOS,30.0,14.0,16.0,1.0,(01) JORGE ALFREDO LOPEZ JIMENEZ(Y),TEORICA,2025-01-21,2025-05-24,800.0,920.0,RGD,RGD_01,40.0,,,,,,M,,J,,,,14.0,2025-03-10,15.0,2025-04-21
202510,CAMPUS PRINCIPAL,39602.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-1502L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE SISTEMAS DINÁMICOS,12.0,6.0,6.0,1.0,(01) ANDRES FELIPE CABALLERO ESPINOSA(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,920.0,ML,ML_004,18.0,COMP,Sala de computo,,,,,,,V,,,6.0,2025-03-10,7.0,2025-04-21
202510,CAMPUS PRINCIPAL,39612.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-3161,3,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE BIOMECANICA,15.0,13.0,2.0,1.0,(01) MARIA VALENTINA PINZON RIAÑO(Y),LABORATORIO,2025-01-21,2025-05-24,1530.0,1650.0,Y,Y_101,60.0,,,,,,,,J,,,,13.0,2025-03-10,13.0,2025-04-21
202510,CAMPUS PRINCIPAL,39647.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-3271,3,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE BIOESTADISTICA Y DISEÑO DE EXPERIMENTOS,20.0,4.0,16.0,1.0,(01) DIEGO ANDRES MARTINEZ MEJIA(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,920.0,SD,SD_405,26.0,EXPR,Salón con móvil express,,,,,,J,,,,4.0,2025-03-10,4.0,2025-04-21
202510,CAMPUS PRINCIPAL,39902.0,INGENIERÍA,INGENIERIA MECANICA,1,,IMEC-1000T,A1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO INTRODUCCION INGENIERIA MECANICA,27.0,20.0,7.0,1.0,(01) ESTEBAN  GNECCO DE GREIFF(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,800.0,920.0,RGD,RGD_212-13,80.0,,,,,L,,,,,,,21.0,2025-03-10,22.0,2025-04-21
202510,CAMPUS PRINCIPAL,39905.0,INGENIERÍA,INGENIERIA MECANICA,1,,IMEC-1000T,A2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO INTRODUCCION INGENIERIA MECANICA,25.0,21.0,4.0,1.0,(01) CHRISTIAN EDWARD ROBINSON LUQUE(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,800.0,920.0,SD,SD_301,26.0,,,,,,M,,,,,,22.0,2025-03-10,21.0,2025-04-21
202510,CAMPUS PRINCIPAL,39948.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-3078T,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO PROYECTO FINAL DISEÑO INGENIERIA CIVIL,40.0,37.0,3.0,1.0,(01) NELLY PAOLA GARCIA LOPEZ(Y) | (01) CARLOS HUMBERTO DURAN PALOMINO | (01) JUAN FELIPE SIERRA GARCIA,TRABAJO ASISTIDO,2025-01-21,2025-05-24,1100.0,1220.0,ML,ML_509,60.0,SXNK,Salón móvil express y nukak,,,,M,,,,,,36.0,2025-03-10,38.0,2025-04-21
202510,CAMPUS PRINCIPAL,39952.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-1116T,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO ESTATICA,50.0,30.0,20.0,1.0,(01) LUISA FERNANDA BONILLA TRIANA(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,800.0,920.0,ML,ML_109,54.0,COMP,Sala de computo,,,,,,,,S,,34.0,2025-03-10,30.0,2025-04-21
202510,CAMPUS PRINCIPAL,39953.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-1117T,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO MECANICA DE MATERIALES,60.0,39.0,21.0,1.0,(01) LAURA SOFIA LAMA VELASQUEZ(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,930.0,1050.0,ML,ML_510,60.0,,,,,,,,,,S,,38.0,2025-03-10,42.0,2025-04-21
202510,CAMPUS PRINCIPAL,39954.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2001T,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO MODELACION Y ANALISIS NUMERICO,26.0,23.0,3.0,1.0,(01) JUAN SEBASTIAN OLARTE MELO(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,1230.0,1350.0,B,B_401,86.0,,,,,,,,,V,,,25.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,39954.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2001T,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO MODELACION Y ANALISIS NUMERICO,26.0,23.0,3.0,1.0,(01) JUAN SEBASTIAN OLARTE MELO(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,1230.0,1350.0,SD,SD_803,82.0,EXPR,Salón con móvil express,,,L,,,,,,,25.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,39955.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2001T,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO MODELACION Y ANALISIS NUMERICO,25.0,12.0,13.0,1.0,(01) JUAN SEBASTIAN OLARTE MELO(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,1400.0,1520.0,ML,ML_107,36.0,COMP,Sala de computo,,,,M,,,V,,,16.0,2025-03-10,12.0,2025-04-21
202510,CAMPUS PRINCIPAL,39958.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-3401T,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO HIDROLOGIA,30.0,26.0,4.0,1.0,(01) SUSANA  RAMIREZ LANGEBECK(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,1530.0,1620.0,RGD,RGD_311,32.0,FAES,Fácil acceso estudiante,,,,M,,,,,,26.0,2025-03-10,26.0,2025-04-21
202510,CAMPUS PRINCIPAL,39959.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-3401T,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO HIDROLOGIA,30.0,24.0,6.0,1.0,(01) SUSANA  RAMIREZ LANGEBECK(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,1530.0,1620.0,RGD,RGD_311,32.0,NUKK,Salón nukak (sin móvil),,,,,,J,,,,23.0,2025-03-10,25.0,2025-04-21
202510,CAMPUS PRINCIPAL,39964.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-3079T,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO PROYECTO FINAL DISEÑO INGENIERIA AMBIENTAL,22.0,15.0,7.0,1.0,(01) MARIA  CUARTAS SALDARRIAGA(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,1530.0,1650.0,LL,LL_102,30.0,,,,,,M,,,,,,15.0,2025-03-10,15.0,2025-04-21
202510,CAMPUS PRINCIPAL,39966.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2101T,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO TERMOQUIMICA AMBIENTAL,20.0,9.0,11.0,1.0,(01) LAURA  SANTOS MALDONADO(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,1230.0,1350.0,AU,AU_202,21.0,,,,,,M,,,,,,10.0,2025-03-10,10.0,2025-04-21
202510,CAMPUS PRINCIPAL,39972.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2002T,A1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO TEORÍA ELECTROMAGNÉTICA,54.0,50.0,4.0,1.0,(01) MATEO  CARDENAS DIAZ(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,1400.0,1450.0,RGD,RGD_04,156.0,,,,,L,,,,,,,51.0,2025-03-10,51.0,2025-04-21
